station,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
SEA,2015.0,4.0,19,14,50.0,42.08,74.1,30.0,3.4523399999999995,3.972883825199999,0.0,1023.8,10.0,2015-04-19T21:00:00Z
SEA,2015.0,4.0,19,15,53.96,42.08,64.03,30.0,10.357019999999999,11.918651475599997,0.0,1023.5,10.0,2015-04-19T22:00:00Z
SEA,2015.0,4.0,19,16,55.94,42.08,59.58,360.0,14.960139999999999,17.215829909199996,0.0,1023.1,10.0,2015-04-19T23:00:00Z
SEA,2015.0,4.0,19,17,59.0,42.98,55.24,340.0,8.05546,9.2700622588,0.0,1022.6,10.0,2015-04-20T00:00:00Z
SEA,2015.0,4.0,19,18,62.06,42.98,49.55,350.0,5.7539,6.621473041999999,0.0,1022.0,10.0,2015-04-20T01:00:00Z
SEA,2015.0,4.0,19,19,64.94,44.06,46.67,360.0,8.05546,9.2700622588,0.0,1021.2,10.0,2015-04-20T02:00:00Z
SEA,2015.0,4.0,19,20,66.92,44.96,45.09,350.0,8.05546,9.2700622588,0.0,1020.4,10.0,2015-04-20T03:00:00Z
SEA,2015.0,4.0,19,21,68.0,42.08,38.91,330.0,10.357019999999999,11.918651475599997,0.0,1019.9,10.0,2015-04-20T04:00:00Z
SEA,2015.0,4.0,19,22,69.08,39.02,33.3,360.0,12.658579999999999,14.567240692399997,0.0,1019.0,10.0,2015-04-20T05:00:00Z
SEA,2015.0,4.0,19,23,69.08,42.08,37.49,350.0,11.5078,13.242946083999998,0.0,1018.3,10.0,2015-04-20T06:00:00Z
SEA,2015.0,4.0,20,0,68.0,41.0,37.32,320.0,10.357019999999999,11.918651475599997,0.0,1017.7,10.0,2015-04-20T07:00:00Z
SEA,2015.0,4.0,20,1,64.04,42.08,44.64,360.0,10.357019999999999,11.918651475599997,0.0,1017.4,10.0,2015-04-20T08:00:00Z
SEA,2015.0,4.0,20,2,60.08,42.08,51.34,350.0,8.05546,9.2700622588,0.0,1017.0,10.0,2015-04-20T09:00:00Z
SEA,2015.0,4.0,20,3,59.0,42.98,55.24,10.0,5.7539,6.621473041999999,0.0,1016.9,10.0,2015-04-20T10:00:00Z
SEA,2015.0,4.0,20,4,60.08,42.98,53.15,20.0,11.5078,13.242946083999998,0.0,1016.7,10.0,2015-04-20T11:00:00Z
SEA,2015.0,4.0,20,5,55.94,42.98,61.67,10.0,5.7539,6.621473041999999,0.0,1016.5,10.0,2015-04-20T12:00:00Z
SEA,2015.0,4.0,20,6,55.94,41.0,57.14,40.0,5.7539,6.621473041999999,0.0,1016.0,10.0,2015-04-20T13:00:00Z
SEA,2015.0,4.0,20,7,51.98,42.08,68.86,310.0,3.4523399999999995,3.972883825199999,0.0,1015.9,10.0,2015-04-20T14:00:00Z
SEA,2015.0,4.0,20,8,53.96,39.92,58.89,50.0,4.60312,5.297178433599999,0.0,1015.7,10.0,2015-04-20T15:00:00Z
SEA,2015.0,4.0,20,9,53.06,41.0,63.47,20.0,5.7539,6.621473041999999,0.0,1015.7,10.0,2015-04-20T16:00:00Z
SEA,2015.0,4.0,20,10,48.02,39.92,73.39,360.0,4.60312,5.297178433599999,0.0,1015.7,10.0,2015-04-20T17:00:00Z
SEA,2015.0,4.0,20,11,50.0,42.08,74.1,70.0,3.4523399999999995,3.972883825199999,0.0,1015.6,10.0,2015-04-20T18:00:00Z
SEA,2015.0,4.0,20,12,48.02,42.08,79.79,0.0,0.0,0.0,0.0,1015.5,10.0,2015-04-20T19:00:00Z
SEA,2015.0,4.0,20,13,48.02,42.98,82.59,0.0,0.0,0.0,0.0,1015.5,10.0,2015-04-20T20:00:00Z
SEA,2015.0,4.0,20,14,51.98,44.96,76.88,0.0,0.0,0.0,0.0,1015.6,10.0,2015-04-20T21:00:00Z
SEA,2015.0,4.0,20,15,55.04,44.96,68.73,0.0,0.0,0.0,0.0,1015.2,10.0,2015-04-20T22:00:00Z
SEA,2015.0,4.0,20,16,59.0,46.04,62.07,0.0,0.0,0.0,0.0,1014.8,10.0,2015-04-20T23:00:00Z
SEA,2015.0,4.0,20,17,60.98,46.94,59.84,NA,4.60312,5.297178433599999,0.0,1014.6,10.0,2015-04-21T00:00:00Z
SEA,2015.0,4.0,20,18,64.94,48.02,54.22,NA,5.7539,6.621473041999999,0.0,1014.3,10.0,2015-04-21T01:00:00Z
SEA,2015.0,4.0,20,19,66.02,46.94,50.14,310.0,6.904679999999999,7.945767650399998,0.0,1013.9,10.0,2015-04-21T02:00:00Z
SEA,2015.0,4.0,20,20,71.06,44.96,39.13,350.0,9.20624,10.594356867199998,0.0,1013.5,10.0,2015-04-21T03:00:00Z
SEA,2015.0,4.0,20,21,71.96,42.08,33.99,360.0,5.7539,6.621473041999999,0.0,1012.9,10.0,2015-04-21T04:00:00Z
SEA,2015.0,4.0,20,22,71.96,41.0,32.6,310.0,8.05546,9.2700622588,0.0,1012.3,10.0,2015-04-21T05:00:00Z
SEA,2015.0,4.0,20,23,73.04,37.94,27.9,320.0,5.7539,6.621473041999999,0.0,1011.7,10.0,2015-04-21T06:00:00Z
SEA,2015.0,4.0,21,0,71.96,37.94,28.94,10.0,9.20624,10.594356867199998,0.0,1011.4,10.0,2015-04-21T07:00:00Z
SEA,2015.0,4.0,21,1,69.98,39.02,32.29,350.0,8.05546,9.2700622588,0.0,1011.1,10.0,2015-04-21T08:00:00Z
SEA,2015.0,4.0,21,2,64.94,35.06,32.87,360.0,6.904679999999999,7.945767650399998,0.0,1011.0,10.0,2015-04-21T09:00:00Z
SEA,2015.0,4.0,21,3,62.06,37.04,39.33,310.0,3.4523399999999995,3.972883825199999,0.0,1011.4,10.0,2015-04-21T10:00:00Z
SEA,2015.0,4.0,21,4,60.98,39.02,44.16,10.0,8.05546,9.2700622588,0.0,1011.6,10.0,2015-04-21T11:00:00Z
SEA,2015.0,4.0,21,5,62.96,37.94,39.47,30.0,10.357019999999999,11.918651475599997,0.0,1011.5,10.0,2015-04-21T12:00:00Z
SEA,2015.0,4.0,21,6,60.08,42.08,51.34,30.0,13.809359999999998,15.891535300799996,0.0,1011.7,10.0,2015-04-21T13:00:00Z
SEA,2015.0,4.0,21,7,57.92,42.08,55.47,40.0,13.809359999999998,15.891535300799996,0.0,1012.0,10.0,2015-04-21T14:00:00Z
SEA,2015.0,4.0,21,8,57.02,42.08,57.29,60.0,8.05546,9.2700622588,0.0,1011.8,10.0,2015-04-21T15:00:00Z
SEA,2015.0,4.0,21,9,55.04,42.08,61.56,0.0,0.0,0.0,0.0,1012.0,10.0,2015-04-21T16:00:00Z
SEA,2015.0,4.0,21,10,53.96,42.98,66.28,0.0,0.0,0.0,0.0,1012.3,10.0,2015-04-21T17:00:00Z
SEA,2015.0,4.0,21,11,53.06,42.98,68.5,0.0,0.0,0.0,0.0,1012.5,10.0,2015-04-21T18:00:00Z
SEA,2015.0,4.0,21,12,48.92,42.98,79.86,140.0,3.4523399999999995,3.972883825199999,0.0,1012.9,10.0,2015-04-21T19:00:00Z
SEA,2015.0,4.0,21,13,48.92,44.96,86.13,160.0,4.60312,5.297178433599999,0.0,1013.3,10.0,2015-04-21T20:00:00Z
SEA,2015.0,4.0,21,14,51.08,46.04,82.81,180.0,5.7539,6.621473041999999,0.0,1013.9,10.0,2015-04-21T21:00:00Z
SEA,2015.0,4.0,21,15,53.06,46.94,79.64,200.0,6.904679999999999,7.945767650399998,0.0,1014.3,10.0,2015-04-21T22:00:00Z
SEA,2015.0,4.0,21,16,55.04,46.94,74.08,210.0,3.4523399999999995,3.972883825199999,0.0,1014.7,10.0,2015-04-21T23:00:00Z
SEA,2015.0,4.0,21,17,57.92,46.94,66.75,0.0,0.0,0.0,0.0,1014.9,10.0,2015-04-22T00:00:00Z
SEA,2015.0,4.0,21,18,60.08,46.94,61.79,NA,3.4523399999999995,3.972883825199999,0.0,1014.9,10.0,2015-04-22T01:00:00Z
SEA,2015.0,4.0,21,19,62.06,48.92,62.04,220.0,9.20624,10.594356867199998,0.0,1015.2,10.0,2015-04-22T02:00:00Z
SEA,2015.0,4.0,21,20,62.06,48.92,62.04,210.0,11.5078,13.242946083999998,0.0,1015.3,10.0,2015-04-22T03:00:00Z
SEA,2015.0,4.0,21,21,62.96,48.02,58.12,230.0,8.05546,9.2700622588,0.0,1015.3,10.0,2015-04-22T04:00:00Z
SEA,2015.0,4.0,21,22,59.0,46.94,64.22,220.0,14.960139999999999,17.215829909199996,0.0,1015.7,10.0,2015-04-22T05:00:00Z
SEA,2015.0,4.0,21,23,55.94,46.04,69.3,270.0,5.7539,6.621473041999999,0.0,1015.9,10.0,2015-04-22T06:00:00Z
SEA,2015.0,4.0,22,0,53.96,44.96,71.49,50.0,8.05546,9.2700622588,0.0,1016.7,10.0,2015-04-22T07:00:00Z
SEA,2015.0,4.0,22,1,51.8,44.6,76.34,40.0,11.5078,13.242946083999998,0.0,NA,10.0,2015-04-22T08:00:00Z
SEA,2015.0,4.0,22,2,48.92,42.08,77.14,40.0,18.41248,21.188713734399997,0.0,1018.5,10.0,2015-04-22T09:00:00Z
SEA,2015.0,4.0,22,3,48.2,42.8,81.47,100.0,9.20624,10.594356867199998,0.0,NA,9.0,2015-04-22T10:00:00Z
SEA,2015.0,4.0,22,4,46.4,41.0,81.34,20.0,8.05546,9.2700622588,0.11,NA,6.0,2015-04-22T11:00:00Z
SEA,2015.0,4.0,22,5,44.6,39.2,81.2,50.0,16.11092,18.5401245176,0.0,NA,7.0,2015-04-22T12:00:00Z
SEA,2015.0,4.0,22,6,44.6,39.2,81.2,90.0,10.357019999999999,11.918651475599997,0.01,NA,7.0,2015-04-22T13:00:00Z
SEA,2015.0,4.0,22,7,44.6,39.2,81.2,90.0,9.20624,10.594356867199998,0.0,NA,10.0,2015-04-22T14:00:00Z
SEA,2015.0,4.0,22,8,42.98,39.02,85.79,130.0,5.7539,6.621473041999999,0.0,1021.0,10.0,2015-04-22T15:00:00Z
SEA,2015.0,4.0,22,9,44.06,39.02,82.31,130.0,6.904679999999999,7.945767650399998,0.0,1020.9,10.0,2015-04-22T16:00:00Z
SEA,2015.0,4.0,22,10,41.0,37.94,88.76,160.0,5.7539,6.621473041999999,0.0,1021.4,10.0,2015-04-22T17:00:00Z
SEA,2015.0,4.0,22,11,42.8,39.2,86.99,200.0,8.05546,9.2700622588,0.0,NA,10.0,2015-04-22T18:00:00Z
SEA,2015.0,4.0,22,12,42.98,37.94,82.24,160.0,6.904679999999999,7.945767650399998,0.0,1022.0,10.0,2015-04-22T19:00:00Z
SEA,2015.0,4.0,22,13,41.0,37.4,86.89,160.0,8.05546,9.2700622588,0.0,NA,10.0,2015-04-22T20:00:00Z
SEA,2015.0,4.0,22,14,44.06,37.94,78.91,150.0,5.7539,6.621473041999999,0.0,1022.7,10.0,2015-04-22T21:00:00Z
SEA,2015.0,4.0,22,15,46.4,37.4,70.68,200.0,5.7539,6.621473041999999,0.0,NA,10.0,2015-04-22T22:00:00Z
SEA,2015.0,4.0,22,16,48.2,39.2,70.88,210.0,4.60312,5.297178433599999,0.0,NA,10.0,2015-04-22T23:00:00Z
SEA,2015.0,4.0,22,17,51.08,37.94,60.6,250.0,3.4523399999999995,3.972883825199999,0.0,1023.2,10.0,2015-04-23T00:00:00Z
SEA,2015.0,4.0,22,18,53.06,37.94,56.34,NA,4.60312,5.297178433599999,0.0,1023.2,10.0,2015-04-23T01:00:00Z
SEA,2015.0,4.0,22,19,53.96,35.06,48.65,240.0,9.20624,10.594356867199998,0.0,1022.6,10.0,2015-04-23T02:00:00Z
SEA,2015.0,4.0,22,20,55.4,37.4,50.64,200.0,10.357019999999999,11.918651475599997,0.0,NA,10.0,2015-04-23T03:00:00Z
SEA,2015.0,4.0,22,21,55.94,24.98,30.04,0.0,0.0,0.0,0.0,1021.7,10.0,2015-04-23T04:00:00Z
SEA,2015.0,4.0,22,22,57.92,28.94,32.93,280.0,6.904679999999999,7.945767650399998,0.0,1021.1,10.0,2015-04-23T05:00:00Z
SEA,2015.0,4.0,22,23,57.92,28.04,31.74,300.0,3.4523399999999995,3.972883825199999,0.0,1020.5,10.0,2015-04-23T06:00:00Z
SEA,2015.0,4.0,23,0,57.92,33.08,38.94,NA,4.60312,5.297178433599999,0.0,1019.7,10.0,2015-04-23T07:00:00Z
SEA,2015.0,4.0,23,1,55.94,32.0,40.05,NA,3.4523399999999995,3.972883825199999,0.0,1019.1,10.0,2015-04-23T08:00:00Z
SEA,2015.0,4.0,23,2,51.98,33.98,50.11,290.0,4.60312,5.297178433599999,0.0,1018.6,10.0,2015-04-23T09:00:00Z
SEA,2015.0,4.0,23,3,48.92,37.94,65.67,0.0,0.0,0.0,0.0,1018.8,10.0,2015-04-23T10:00:00Z
SEA,2015.0,4.0,23,4,48.02,37.94,67.92,280.0,4.60312,5.297178433599999,0.0,1018.8,10.0,2015-04-23T11:00:00Z
SEA,2015.0,4.0,23,5,48.02,39.02,70.86,230.0,4.60312,5.297178433599999,0.0,1018.7,10.0,2015-04-23T12:00:00Z
SEA,2015.0,4.0,23,6,48.02,35.06,60.62,200.0,8.05546,9.2700622588,0.0,1018.7,10.0,2015-04-23T13:00:00Z
SEA,2015.0,4.0,23,7,46.94,33.98,60.47,170.0,8.05546,9.2700622588,0.0,1018.3,10.0,2015-04-23T14:00:00Z
SEA,2015.0,4.0,23,8,46.04,33.98,62.56,170.0,9.20624,10.594356867199998,0.0,1017.6,10.0,2015-04-23T15:00:00Z
SEA,2015.0,4.0,23,9,46.04,33.98,62.56,170.0,10.357019999999999,11.918651475599997,0.0,1017.1,10.0,2015-04-23T16:00:00Z
SEA,2015.0,4.0,23,10,44.96,35.06,68.05,190.0,9.20624,10.594356867199998,0.0,1016.7,10.0,2015-04-23T17:00:00Z
SEA,2015.0,4.0,23,11,44.96,35.06,68.05,170.0,9.20624,10.594356867199998,0.0,1016.3,10.0,2015-04-23T18:00:00Z
SEA,2015.0,4.0,23,12,44.96,35.96,70.52,180.0,9.20624,10.594356867199998,0.0,1015.5,10.0,2015-04-23T19:00:00Z
SEA,2015.0,4.0,23,13,46.04,35.96,67.69,170.0,6.904679999999999,7.945767650399998,0.0,1015.3,10.0,2015-04-23T20:00:00Z
SEA,2015.0,4.0,23,14,46.94,35.96,65.43,180.0,8.05546,9.2700622588,0.0,1014.9,10.0,2015-04-23T21:00:00Z
SEA,2015.0,4.0,23,15,48.02,35.06,60.62,190.0,10.357019999999999,11.918651475599997,0.0,1014.3,10.0,2015-04-23T22:00:00Z
SEA,2015.0,4.0,23,16,50.0,35.06,56.3,200.0,12.658579999999999,14.567240692399997,0.0,1013.4,10.0,2015-04-23T23:00:00Z
SEA,2015.0,4.0,23,17,51.08,35.96,56.05,210.0,10.357019999999999,11.918651475599997,0.0,1012.7,10.0,2015-04-24T00:00:00Z
SEA,2015.0,4.0,23,18,53.06,37.04,54.38,210.0,8.05546,9.2700622588,0.0,1011.9,10.0,2015-04-24T01:00:00Z
SEA,2015.0,4.0,23,19,51.08,37.04,58.49,220.0,8.05546,9.2700622588,0.0,1011.4,10.0,2015-04-24T02:00:00Z
SEA,2015.0,4.0,23,20,48.02,42.98,82.59,210.0,8.05546,9.2700622588,0.04,1010.9,7.0,2015-04-24T03:00:00Z
SEA,2015.0,4.0,23,21,48.02,42.98,82.59,210.0,4.60312,5.297178433599999,0.02,1010.7,4.0,2015-04-24T04:00:00Z
SEA,2015.0,4.0,23,22,48.2,42.8,81.47,200.0,4.60312,5.297178433599999,0.01,NA,4.0,2015-04-24T05:00:00Z
SEA,2015.0,4.0,23,23,48.2,44.6,87.28,220.0,6.904679999999999,7.945767650399998,0.01,NA,3.0,2015-04-24T06:00:00Z
SEA,2015.0,4.0,24,0,46.4,44.6,93.4,210.0,9.20624,10.594356867199998,0.01,NA,10.0,2015-04-24T07:00:00Z
SEA,2015.0,4.0,24,1,48.92,42.98,79.86,180.0,12.658579999999999,14.567240692399997,0.0,1009.2,10.0,2015-04-24T08:00:00Z
SEA,2015.0,4.0,24,2,46.4,39.2,75.84,240.0,11.5078,13.242946083999998,0.0,NA,10.0,2015-04-24T09:00:00Z
SEA,2015.0,4.0,24,3,46.94,39.92,76.43,210.0,12.658579999999999,14.567240692399997,0.0,1009.5,10.0,2015-04-24T10:00:00Z
SEA,2015.0,4.0,24,4,46.94,39.02,73.79,220.0,8.05546,9.2700622588,0.0,1010.0,10.0,2015-04-24T11:00:00Z
SEA,2015.0,4.0,24,5,44.96,37.94,76.25,180.0,8.05546,9.2700622588,0.0,1010.1,10.0,2015-04-24T12:00:00Z
SEA,2015.0,4.0,24,6,44.96,37.94,76.25,170.0,9.20624,10.594356867199998,0.0,1009.8,10.0,2015-04-24T13:00:00Z
SEA,2015.0,4.0,24,7,44.96,39.02,79.54,180.0,5.7539,6.621473041999999,0.0,1009.5,10.0,2015-04-24T14:00:00Z
SEA,2015.0,4.0,24,8,44.96,37.94,76.25,180.0,9.20624,10.594356867199998,0.0,1009.2,10.0,2015-04-24T15:00:00Z
SEA,2015.0,4.0,24,9,42.98,39.02,85.79,200.0,9.20624,10.594356867199998,0.03,1009.2,10.0,2015-04-24T16:00:00Z
SEA,2015.0,4.0,24,10,44.06,39.02,82.31,180.0,11.5078,13.242946083999998,0.0,1009.0,10.0,2015-04-24T17:00:00Z
SEA,2015.0,4.0,24,11,42.98,37.94,82.24,190.0,14.960139999999999,17.215829909199996,0.0,1009.0,10.0,2015-04-24T18:00:00Z
SEA,2015.0,4.0,24,12,44.06,39.02,82.31,190.0,11.5078,13.242946083999998,0.0,1009.3,10.0,2015-04-24T19:00:00Z
SEA,2015.0,4.0,24,13,44.6,39.2,81.2,200.0,10.357019999999999,11.918651475599997,0.0,NA,10.0,2015-04-24T20:00:00Z
SEA,2015.0,4.0,24,14,46.04,39.02,76.35,190.0,13.809359999999998,15.891535300799996,0.0,1009.7,10.0,2015-04-24T21:00:00Z
SEA,2015.0,4.0,24,15,48.92,41.0,73.99,210.0,13.809359999999998,15.891535300799996,0.02,1009.8,10.0,2015-04-24T22:00:00Z
SEA,2015.0,4.0,24,16,46.94,39.02,73.79,220.0,10.357019999999999,11.918651475599997,0.01,1010.3,9.0,2015-04-24T23:00:00Z
SEA,2015.0,4.0,24,17,50.0,42.08,74.1,210.0,11.5078,13.242946083999998,0.07,1010.4,10.0,2015-04-25T00:00:00Z
SEA,2015.0,4.0,24,18,46.94,41.0,79.7,190.0,11.5078,13.242946083999998,0.0,1011.0,10.0,2015-04-25T01:00:00Z
SEA,2015.0,4.0,24,19,50.0,42.08,74.1,210.0,12.658579999999999,14.567240692399997,0.0,1011.1,10.0,2015-04-25T02:00:00Z
SEA,2015.0,4.0,24,20,48.2,42.8,81.47,250.0,8.05546,9.2700622588,0.0,NA,10.0,2015-04-25T03:00:00Z
SEA,2015.0,4.0,24,21,53.96,39.92,58.89,170.0,14.960139999999999,17.215829909199996,0.0,1010.9,10.0,2015-04-25T04:00:00Z
SEA,2015.0,4.0,24,22,53.96,39.92,58.89,190.0,14.960139999999999,17.215829909199996,0.0,1010.9,10.0,2015-04-25T05:00:00Z
SEA,2015.0,4.0,24,23,53.06,37.94,56.34,190.0,11.5078,13.242946083999998,0.0,1011.0,10.0,2015-04-25T06:00:00Z
SEA,2015.0,4.0,25,0,51.08,39.02,63.22,180.0,8.05546,9.2700622588,0.0,1010.8,10.0,2015-04-25T07:00:00Z
SEA,2015.0,4.0,25,1,50.0,41.0,71.07,140.0,14.960139999999999,17.215829909199996,0.0,1010.9,10.0,2015-04-25T08:00:00Z
SEA,2015.0,4.0,25,2,48.02,41.0,76.53,140.0,14.960139999999999,17.215829909199996,0.0,1011.3,10.0,2015-04-25T09:00:00Z
SEA,2015.0,4.0,25,3,46.94,41.0,79.7,160.0,9.20624,10.594356867199998,0.0,1011.8,10.0,2015-04-25T10:00:00Z
SEA,2015.0,4.0,25,4,46.04,39.02,76.35,150.0,8.05546,9.2700622588,0.0,1012.3,10.0,2015-04-25T11:00:00Z
SEA,2015.0,4.0,25,5,46.04,39.02,76.35,160.0,6.904679999999999,7.945767650399998,0.0,1012.5,10.0,2015-04-25T12:00:00Z
SEA,2015.0,4.0,25,6,46.04,39.92,79.07,190.0,4.60312,5.297178433599999,0.0,1012.7,10.0,2015-04-25T13:00:00Z
SEA,2015.0,4.0,25,7,44.96,39.92,82.38,200.0,6.904679999999999,7.945767650399998,0.0,1012.9,10.0,2015-04-25T14:00:00Z
SEA,2015.0,4.0,25,8,44.96,41.0,85.9,190.0,3.4523399999999995,3.972883825199999,0.0,1013.1,10.0,2015-04-25T15:00:00Z
SEA,2015.0,4.0,25,9,44.96,41.0,85.9,200.0,4.60312,5.297178433599999,0.0,1013.2,10.0,2015-04-25T16:00:00Z
SEA,2015.0,4.0,25,10,44.6,39.2,81.2,200.0,3.4523399999999995,3.972883825199999,0.0,NA,10.0,2015-04-25T17:00:00Z
SEA,2015.0,4.0,25,11,42.8,39.2,86.99,40.0,11.5078,13.242946083999998,0.02,NA,6.0,2015-04-25T18:00:00Z
SEA,2015.0,4.0,25,12,42.08,37.94,85.13,70.0,5.7539,6.621473041999999,0.0,1014.0,10.0,2015-04-25T19:00:00Z
SEA,2015.0,4.0,25,13,42.98,39.02,85.79,130.0,4.60312,5.297178433599999,0.0,1014.5,10.0,2015-04-25T20:00:00Z
SEA,2015.0,4.0,25,14,44.06,39.02,82.31,160.0,6.904679999999999,7.945767650399998,0.0,1015.2,10.0,2015-04-25T21:00:00Z
SEA,2015.0,4.0,25,15,46.94,42.08,83.09,200.0,8.05546,9.2700622588,0.0,1015.5,10.0,2015-04-25T22:00:00Z
SEA,2015.0,4.0,25,16,44.96,39.02,79.54,200.0,6.904679999999999,7.945767650399998,0.0,1016.0,10.0,2015-04-25T23:00:00Z
SEA,2015.0,4.0,25,17,50.0,39.02,65.8,190.0,5.7539,6.621473041999999,0.0,1016.1,10.0,2015-04-26T00:00:00Z
SEA,2015.0,4.0,25,18,51.98,37.04,56.58,200.0,4.60312,5.297178433599999,0.0,1016.2,10.0,2015-04-26T01:00:00Z
SEA,2015.0,4.0,25,19,53.96,35.96,50.42,220.0,8.05546,9.2700622588,0.0,1016.3,10.0,2015-04-26T02:00:00Z
SEA,2015.0,4.0,25,20,53.96,33.08,44.95,240.0,5.7539,6.621473041999999,0.0,1016.4,10.0,2015-04-26T03:00:00Z
SEA,2015.0,4.0,25,21,55.04,32.0,41.38,310.0,6.904679999999999,7.945767650399998,0.0,1016.7,10.0,2015-04-26T04:00:00Z
SEA,2015.0,4.0,25,22,51.98,37.94,58.62,310.0,14.960139999999999,17.215829909199996,0.0,1017.3,10.0,2015-04-26T05:00:00Z
SEA,2015.0,4.0,25,23,53.96,35.06,48.65,280.0,5.7539,6.621473041999999,0.0,1017.5,10.0,2015-04-26T06:00:00Z
SEA,2015.0,4.0,26,0,53.06,35.06,50.28,260.0,6.904679999999999,7.945767650399998,0.0,1017.6,10.0,2015-04-26T07:00:00Z
SEA,2015.0,4.0,26,1,51.98,37.94,58.62,230.0,5.7539,6.621473041999999,0.0,1018.0,10.0,2015-04-26T08:00:00Z
SEA,2015.0,4.0,26,2,48.92,37.04,63.39,230.0,3.4523399999999995,3.972883825199999,0.0,1018.6,10.0,2015-04-26T09:00:00Z
SEA,2015.0,4.0,26,3,48.92,37.04,63.39,210.0,3.4523399999999995,3.972883825199999,0.0,1019.0,10.0,2015-04-26T10:00:00Z
SEA,2015.0,4.0,26,4,46.94,35.96,65.43,150.0,6.904679999999999,7.945767650399998,0.0,1019.5,10.0,2015-04-26T11:00:00Z
SEA,2015.0,4.0,26,5,46.04,37.04,70.64,150.0,4.60312,5.297178433599999,0.0,1019.6,10.0,2015-04-26T12:00:00Z
SEA,2015.0,4.0,26,6,44.06,37.04,76.16,120.0,8.05546,9.2700622588,0.0,1019.8,10.0,2015-04-26T13:00:00Z
SEA,2015.0,4.0,26,7,44.06,37.04,76.16,130.0,6.904679999999999,7.945767650399998,0.0,1020.2,10.0,2015-04-26T14:00:00Z
SEA,2015.0,4.0,26,8,42.08,35.96,78.74,170.0,4.60312,5.297178433599999,0.0,1020.6,10.0,2015-04-26T15:00:00Z
SEA,2015.0,4.0,26,9,42.08,35.96,78.74,110.0,6.904679999999999,7.945767650399998,0.0,1020.6,10.0,2015-04-26T16:00:00Z
SEA,2015.0,4.0,26,10,42.08,35.96,78.74,120.0,5.7539,6.621473041999999,0.0,1020.7,10.0,2015-04-26T17:00:00Z
SEA,2015.0,4.0,26,11,39.92,35.96,85.61,180.0,5.7539,6.621473041999999,0.0,1021.1,10.0,2015-04-26T18:00:00Z
SEA,2015.0,4.0,26,12,39.92,35.06,82.6,150.0,4.60312,5.297178433599999,0.0,1021.5,10.0,2015-04-26T19:00:00Z
SEA,2015.0,4.0,26,13,42.98,35.96,76.06,130.0,5.7539,6.621473041999999,0.0,1022.1,10.0,2015-04-26T20:00:00Z
SEA,2015.0,4.0,26,14,42.98,35.96,76.06,140.0,6.904679999999999,7.945767650399998,0.0,1022.9,10.0,2015-04-26T21:00:00Z
SEA,2015.0,4.0,26,15,46.04,35.06,65.32,150.0,6.904679999999999,7.945767650399998,0.0,1023.2,10.0,2015-04-26T22:00:00Z
SEA,2015.0,4.0,26,16,48.92,37.04,63.39,160.0,4.60312,5.297178433599999,0.0,1023.8,10.0,2015-04-26T23:00:00Z
SEA,2015.0,4.0,26,17,51.08,37.04,58.49,160.0,3.4523399999999995,3.972883825199999,0.0,1024.3,10.0,2015-04-27T00:00:00Z
SEA,2015.0,4.0,26,18,53.96,37.04,52.61,180.0,6.904679999999999,7.945767650399998,0.0,1024.4,10.0,2015-04-27T01:00:00Z
SEA,2015.0,4.0,26,19,55.04,39.02,54.67,230.0,6.904679999999999,7.945767650399998,0.0,1024.6,10.0,2015-04-27T02:00:00Z
SEA,2015.0,4.0,26,20,57.02,39.92,52.7,220.0,5.7539,6.621473041999999,0.0,1024.7,10.0,2015-04-27T03:00:00Z
SEA,2015.0,4.0,26,21,59.0,41.0,51.18,220.0,9.20624,10.594356867199998,0.0,1024.5,10.0,2015-04-27T04:00:00Z
SEA,2015.0,4.0,26,22,59.0,39.92,49.08,260.0,8.05546,9.2700622588,0.0,1024.2,10.0,2015-04-27T05:00:00Z
SEA,2015.0,4.0,26,23,59.0,39.02,47.39,NA,3.4523399999999995,3.972883825199999,0.0,1024.3,10.0,2015-04-27T06:00:00Z
SEA,2015.0,4.0,27,0,57.02,39.02,50.88,220.0,5.7539,6.621473041999999,0.0,1024.3,10.0,2015-04-27T07:00:00Z
SEA,2015.0,4.0,27,1,57.02,39.92,52.7,220.0,6.904679999999999,7.945767650399998,0.0,1024.3,10.0,2015-04-27T08:00:00Z
SEA,2015.0,4.0,27,2,55.94,42.08,59.58,200.0,8.05546,9.2700622588,0.0,1024.5,10.0,2015-04-27T09:00:00Z
SEA,2015.0,4.0,27,3,53.96,42.98,66.28,220.0,6.904679999999999,7.945767650399998,0.0,1025.0,10.0,2015-04-27T10:00:00Z
SEA,2015.0,4.0,27,4,53.06,44.06,71.4,200.0,6.904679999999999,7.945767650399998,0.0,1025.3,10.0,2015-04-27T11:00:00Z
SEA,2015.0,4.0,27,5,53.06,46.04,76.98,200.0,4.60312,5.297178433599999,0.0,1025.5,10.0,2015-04-27T12:00:00Z
SEA,2015.0,4.0,27,6,51.98,46.94,82.87,180.0,5.7539,6.621473041999999,0.0,1025.2,7.0,2015-04-27T13:00:00Z
SEA,2015.0,4.0,27,7,53.6,48.2,81.87,160.0,5.7539,6.621473041999999,0.0,NA,7.0,2015-04-27T14:00:00Z
SEA,2015.0,4.0,27,8,51.8,48.2,87.47,160.0,4.60312,5.297178433599999,0.0,NA,10.0,2015-04-27T15:00:00Z
